provinsi,jenis,daerah,tahun,periode,cluster,pca1,pca2
19,2,1,0.0,0,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,0,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,0,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,0,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,1,0.0,1,1,2.0195126571896083,-3.0207561360919795
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,0,1,2.0195126571896083,-0.7306741749965294
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,2,1.0,1,1,2.0195126571896083,-0.7306741749965292
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,0,1,2.0195126571896083,-0.7306741749965328
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,0,1.0,1,1,2.0195126571896083,-0.7306741749965325
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,0,1,2.0195126571896083,-0.730674174996531
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
19,2,1,1.0,1,1,2.0195126571896083,-0.7306741749965308
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,0,1,0.0,2.0732324577040786
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,2,1.0,1,1,0.0,2.073232457704079
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,0,1,0.0,2.073232457704075
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,0,1.0,1,1,0.0,2.0732324577040755
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,0,1,0.0,2.073232457704077
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,0,1,1.0,1,1,0.0,2.0732324577040773
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,0,1,0.0,0.6712791413537749
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,2,1.0,1,1,0.0,0.6712791413537751
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,0,1,0.0,0.6712791413537715
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,0,1.0,1,1,0.0,0.6712791413537718
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,0,1,0.0,0.6712791413537732
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,1,1,1.0,1,1,0.0,0.6712791413537735
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,0,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,2,0.0,1,1,0.0,-3.0207561360919777
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,0,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,0,0.0,1,1,0.0,-3.020756136091981
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,0,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,1,0.0,1,1,0.0,-3.0207561360919795
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,0,1,0.0,-0.7306741749965292
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,2,1.0,1,1,0.0,-0.730674174996529
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,0,1,0.0,-0.7306741749965325
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,0,1.0,1,1,0.0,-0.7306741749965323
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,0,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
17,2,1,1.0,1,1,0.0,-0.7306741749965308
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,0,1,1.0097563285948041,2.0732324577040786
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,2,1.0,1,1,1.0097563285948041,2.073232457704079
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,0,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,0,1.0,1,1,1.0097563285948041,2.0732324577040755
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,0,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,0,1,1.0,1,1,1.0097563285948041,2.0732324577040773
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,0,1,1.0097563285948041,0.6712791413537749
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,2,1.0,1,1,1.0097563285948041,0.671279141353775
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,0,1,1.0097563285948041,0.6712791413537715
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,0,1.0,1,1,1.0097563285948041,0.6712791413537718
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,0,1,1.0097563285948041,0.6712791413537732
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,1,1,1.0,1,1,1.0097563285948041,0.6712791413537733
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,0,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,2,0.0,1,1,1.0097563285948041,-3.0207561360919777
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,0,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,0,0.0,1,1,1.0097563285948041,-3.020756136091981
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,0,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,1,0.0,1,1,1.0097563285948041,-3.0207561360919795
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,0,1,1.0097563285948041,-0.7306741749965292
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,2,1.0,1,1,1.0097563285948041,-0.730674174996529
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,0,1,1.0097563285948041,-0.7306741749965325
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,0,1.0,1,1,1.0097563285948041,-0.7306741749965323
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,0,1,1.0097563285948041,-0.730674174996531
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
18,2,1,1.0,1,1,1.0097563285948041,-0.7306741749965308
5,0,2,1.0,0,0,-12.117075943137634,2.073232457704079
5,0,2,1.0,0,0,-12.117075943137634,2.073232457704079
5,0,2,1.0,0,0,-12.117075943137634,2.073232457704079
